"ISO3","Year","Sex","Congenital","Diarrhoeal","Digestive","Drowning","LRI","Malaria","Neoplasms","OtherInj","OtherCMPN","OtherNCD","RTI","AgeLow","AgeUp","Deaths1","Rate1","Deaths2","Rate2","TB","TBlo","TBup","TBre","TBreLo","TBreUp","HIV","Measles","epi_meas","epi_colvio","epi_natdis","CollectVio","NatDis","minCD","minLRI","OCDresid","LRIresid"
"AFG",2011,"Both",0.0190864784070867,0.116326428877639,0.0433081288457292,0.0533388126248841,0.0841940361080086,0.000922094835153035,0.0360764904138515,0.221068681756115,0.127009624766668,0.0908411249918817,0.0322151923449588,5,9,5118,5.37355409765124,5118,5.37355409765124,0.0799187623183327,0,2434.57485967118,0.0376036265057552,0,2434.57485967118,0.000209392144521834,0.00215273734470833,30.3608921102966,0,0,0.0914674872418595,0.00186452697860264,232.869,137.6742,716.949610829057,475.262260892893
"AFG",2012,"Both",0.0191953950388022,0.115907861872507,0.0430918629088422,0.0525322193275232,0.0819014493249299,0.000443784361270861,0.0359782208669749,0.210498202755728,0.124663465515327,0.0878123261592397,0.0318688017662784,5,9,4826,4.94146231501895,4826,4.94146231501895,0.0869833698264306,0,2535.9477126661,0.041514328772874,0,2535.9477126661,0.000212103177623638,0.00276675339893584,45.8008551267094,0,0,0.0984895139824549,0.00765466971713232,219.583,129.8194,673.068154399937,442.192563089248
"AFG",2013,"Both",0.0191995956022188,0.115496878242383,0.0431081710659013,0.0522968823359813,0.0786019123282721,0.000707016109060207,0.0358971628163544,0.201404788239123,0.121095420009723,0.0868350534814278,0.031898112390076,5,9,4402,4.43382085609901,4402,4.43382085609901,0.0952152159121069,0,2550.47383589943,0.0458632705355241,0,2550.47383589943,0.000216544565738298,0.00369452077127269,-15.2985672830822,0,0,0.11051909977157,0.00381362635879111,200.291,118.4138,601.876183765668,390.672240329366
"AFG",2014,"Both",0.0175204726647527,0.105103493072755,0.0395757335695491,0.0483742064216635,0.0659715278485764,0.000698928464992525,0.0328021476803759,0.177620865676848,0.103439658948005,0.0807221800631414,0.0296100710988539,5,9,3926,3.91008863747296,3926,3.91008863747296,0.0999412968258241,0,2621.77568822535,0.0528835942005262,0,2621.77568822535,0.000203475162755638,0.00463540613043278,22.8411119421391,0,0,0.180081481973666,0.0136990543978086,178.633,105.6094,503.714086983371,321.25770961646
"AFG",2015,"Both",0.0161241302404788,0.094992163545275,0.0359873038098054,0.0452178826146249,0.0577137802582062,0.000769840193553216,0.030070326626672,0.156963140714669,0.0907074756042733,0.0751232345673939,0.0276242095469471,5,9,3519,3.4528650470905,3519,3.4528650470905,0.0956911581050744,0,2458.60750279361,0.0556922768636661,0,2458.60750279361,0.000239059287089874,0.005779880960911,3.84926984973338,0,0,0.255919396692517,0.0110770172325089,160.1145,94.6611,435.468001405915,277.072031551909
"AFG",2016,"Both",0.0160834404978122,0.0918602792212971,0.035060796707184,0.0463352527609628,0.056540366709834,0.00173580443674876,0.0299053033392351,0.151062884874235,0.0876869729565237,0.0767635985523644,0.0280574396161202,5,9,3187,3.09299063668006,3187,3.09299063668006,0.0912644965482273,0,2141.61312330833,0.0540520721879699,0,2141.61312330833,0.000242937231928156,0.00770931921450922,-10.1526922148631,0,0,0.277660317356859,0.00203078997615769,145.0085,85.7303,387.970196755077,250.162326938742
"AFG",2017,"Both",0.0223235525360624,0.122925144208174,0.0472858077940874,0.0670875136240742,0.077072184010981,0.00259939824017541,0.04153482380018,0.208113344645777,0.114921753133046,0.111018858487116,0.0401183940706071,5,9,2972,2.84667596450408,2972,2.84667596450408,0.121889847544638,0,1932.01132605558,0.0524597799224475,0,1932.01132605558,0.000345469339384335,0.0139845371272276,-3.73970844329062,0,0,0,0.00877937143847104,135.226,79.9468,344.572580987412,231.087332406558
"AFG",2018,"Both",0.0224498715701928,0.119547435553981,0.0463284575603748,0.0709591689240952,0.073068355985647,0.00203177034318551,0.0419198668623409,0.214114696270842,0.102040980543365,0.117871097807099,0.0418608258413024,5,9,2842,2.65964760964575,2842,2.65964760964575,0.128474825398146,0,1931.7878125574,0.0548551781329863,0,1931.7878125574,0.000359405627300237,0.0181208856067888,14.6759539717584,0,0,0,0.000852356105340077,129.311,76.4498,290.247861240835,207.837419204386
"AFG",2019,"Both",0.0197475693243981,0.103410551395065,0.0406399986142663,0.0670799860277659,0.0657993744767993,0.00113510738568155,0.0377545263832188,0.203856478928851,0.0823794039942982,0.114461255069922,0.0391791543417089,5,9,2751,2.50334329425171,2751,2.50334329425171,0.110450626305583,0,1775.63981629279,0.0519434861184177,0,1775.63981629279,0.00033652001836733,0.0208928092450485,-54.5607722823367,0,0,0.0920449762017052,0.000831662287322272,125.1705,74.0019,249.829019959126,199.547367939201
"AFG",2020,"Both",0.0175642196935345,0.0916723071441941,0.0365141968622151,0.0643360633745865,0.0573952847001019,0.000635386561860863,0.0346439271024349,0.201162673928837,0.0609710162305288,0.112994542910296,0.0374488435260458,5,9,2678,2.36938761705203,2678,2.36938761705203,0.105828556164744,0,1775.63981629279,0.053359421326276,0,1775.63981629279,0.000323531159731664,0.0246081395711373,4.57067303586668,0,0,0.153125596938289,0.000775714131462606,121.849,72.0382,192.980303127283,181.662700152871
"AFG",2021,"Both",0.0169033286534125,0.0887198287675828,0.03552941503268,0.0648423675495972,0.0546101982567193,0.000588590393830606,0.0343684055051377,0.210192803098661,0.0468206309652499,0.115925522644311,0.0380532266018659,5,9,2619,2.25105022953458,2619,2.25105022953458,0.108212628540096,0,1775.63981629279,0.0545614854187732,0,1775.63981629279,0.000400235899305343,0.0309315092230463,101.735109812607,0,0,0.153125594726482,0.00077571414202297,119.1645,70.4511,144.927812539226,169.039511269165
"AGO",2000,"Both",0.00939406868072229,0.133689203062227,0.0185644498128094,0.00448796509153805,0.101224135400257,0.151132588350424,0.0026977686638222,0.00643217107729594,0.482497204447778,0.0150103683714947,0.00802059764574075,5,9,14879,29.7313201810022,14879,29.7313201810022,0.0209923296953034,0,865.2132826881,0.0193110913198417,0,865.2132826881,0.00326799864938242,0.0242062355588389,2276.65207925172,0,0,0.0179128607196388,0.000470054772726039,676.9945,400.2451,7313.51971994193,1534.31917026574
"AGO",2001,"Both",0.0104696507760928,0.135044537625445,0.0191283025109979,0.00505088335269399,0.101733150119624,0.153117728018728,0.00318179295581576,0.00708010022059127,0.480447155246221,0.0165761460694165,0.00867195291715511,5,9,14795,28.7788968825067,14795,28.7788968825067,0.0202328912221727,0,815.552600439504,0.0185779441905108,0,815.552600439504,0.00397082750216116,0.0187364928314628,706.538505326267,0,0,0.0161056710778913,0.000452717553529671,673.1725,397.9855,7227.89800604012,1530.48431001943
