"ISO3","Year","Sex","Cardiovascular","Digestive","Drowning","InterpVio","Neoplasms","OtherInj","OtherCMPN","OtherNCD","RTI","SelfHarm","Maternal","AgeLow","AgeUp","Deaths1","Rate1","Deaths2","Rate2","TB","TBlo","TBup","HIV","epi_colvio","epi_natdis","CollectVio","NatDis","minCD","OCDresid"
"AFG",2000,"Male",136.991525422905,66.3812163103539,47.7010830338111,21.5394150894629,58.599227778247,94.8070091026581,708.981841566694,124.008378259791,133.12086771682,85.4780431470415,0,15,19,2007,9.71625933225831,2007,9.71625933225831,445.685575813838,0,2789.92962555004,0.0976102090261172,0,0,83.6082065493541,0,55.9953,739.800679648093
"AFG",2001,"Male",126.091576417763,61.2160820015493,44.0076598020966,19.8976997770511,54.0595626841754,87.4896854702401,623.314600438738,114.385756597603,122.806461505281,78.8741428854734,0,15,19,1849,9.08036954131556,1849,9.08036954131556,424.148537808356,0,2661.37007106408,0.108365188658257,0,0,92.4378640697634,0.162005353251793,51.5871,656.17661724531
"AFG",2002,"Male",122.942999700384,59.7988454051732,43.0053723389074,19.4730745238435,52.8261319822475,85.5181227703963,602.271382740164,111.761611329587,120.003205463431,77.0913208140819,0,15,19,1776,8.44160334320732,1776,8.44160334320732,406.13346532061,0,2507.28178154488,0.12469941330215,0,0,22.5080900174281,52.5416781804442,49.5504,628.844957217397
"AFG",2003,"Male",134.002114587777,65.2931867596806,46.9722109013466,21.297984527486,57.6965591247371,93.4242328333729,639.278278150895,122.052880458054,131.066686457277,84.2157171675118,0,15,19,1852,7.91183058485493,1852,7.91183058485493,450.249563108714,0,2675.43542705786,0.157914336876579,0,0,0,6.29267158627171,51.6708,641.45780477178
"AFG",2004,"Male",134.753444981781,65.7694013704942,47.3270885318788,21.4677637734105,58.1299248981076,94.1403558951797,673.422003714946,122.961225126803,132.052611246469,84.8651547356893,0,15,19,1860,7.4504237568574,1860,7.4504237568574,416.94642388095,0,2454.82049271664,0.181888262196482,0,0,7.17249895935456,0.810214622738978,51.894,676.324641295577
"AFG",2005,"Male",131.035804508486,64.0554110494818,46.1017698938345,20.8952440749185,56.6220776740766,91.7037646409536,670.119126534602,119.76855653564,128.631209170607,82.6806092354417,0,15,19,1841,7.09071488123447,1841,7.09071488123447,390.015373300464,0,2319.11620566212,0.201698534279683,0,0,15.9563867776895,23.2129680695246,51.3639,684.686607628205
"AFG",2006,"Male",133.094218453164,65.15681693137,46.8981913634247,21.2107326054862,57.597022826117,93.2785553058592,725.496654765103,121.834083721749,130.852725826446,84.1216113759231,0,15,19,1916,6.97030045032793,1916,6.97030045032793,356.426622764575,0,2147.21172255036,0.234243928954705,0,0,65.2413915191575,14.5571286126684,53.4564,757.025634588714
"AFG",2007,"Male",144.000963452211,70.5938684437915,50.8116578029944,22.8992206965053,62.3994315897563,101.04258797445,840.531411509194,132.00124458914,141.772919681097,91.155206669098,0,15,19,2038,7.06177546360241,2038,7.06177546360241,339.82702203516,0,1988.05159250225,0.292681359636309,0,0,29.0054664148948,11.6663177820716,56.8602,857.647232489036
"AFG",2008,"Male",150.281414241107,73.7703422636987,53.0957979473153,23.8346085016061,65.2005963783454,105.559699265328,882.782555896575,137.938277254017,148.14819542273,95.2667657806887,0,15,19,2143,7.29206318117468,2143,7.29206318117468,362.224030337163,0,2127.09052215102,0.353420384107982,0,0,43.4173611307225,1.12693519659607,59.7897,901.521539852073
"AFG",2009,"Male",155.205734720716,76.298083749829,54.9140380840252,24.557741521854,67.4296423281865,109.150347947811,917.11095676339,142.663901353353,153.22348695261,98.5438028743027,0,15,19,2378,7.60394907548009,2378,7.60394907548009,381.939956285671,0,2411.50547900724,0.425815244286338,0,0,191.784306162178,4.75218601179103,66.3462,999.737033124491
"AFG",2010,"Male",168.309896397555,82.8818726846882,59.6574555504963,26.6073248066172,73.2502514367657,118.561935654779,1044.26651574132,154.979818255804,166.458750880647,107.072984011694,0,15,19,2610,7.93407120831394,2610,7.93407120831394,376.060358308331,0,2383.23944244656,0.521295416998298,0,0,213.452420995368,17.9191198589355,72.819,1145.8433517035
