"ISO3","Year","Sex","Cardiovascular","Digestive","Drowning","InterpVio","Maternal","Neoplasms","OtherInj","OtherCMPN","OtherNCD","RTI","SelfHarm","AgeLow","AgeUp","Deaths1","Rate1","Deaths2","Rate2","TB","TBlo","TBup","HIV","epi_colvio","epi_natdis","CollectVio","NatDis","minCD","OCDresid"
"AFG",2014,"Female",327.750994243256,571.214769669617,98.743896551064,160.990325717922,291.588096891207,305.447070885569,469.105814025114,660.809648388347,1587.74909615039,85.9829691662084,672.106027455127,15,19,5979,15.7292523713645,5979,15.7292523713645,609.718449446167,0,3306.42227563378,1.78248616374427,0,0,126.768756468699,9.24159877756781,283.4046,676.191663502504
"AFG",2015,"Female",366.385353175202,629.032095962167,110.761286662707,183.741947893419,322.796841470883,345.06370716674,522.262527123466,830.255280127028,1792.77094271043,97.1967184216463,756.173456520878,15,19,6734,17.029676091671,6734,17.029676091671,571.047254103343,0,3100.64459396206,2.00475657596373,0,0,181.895640929754,22.6121911563795,319.1916,856.259401588601
"AFG",2016,"Female",388.146351180615,660.624346607358,118.550748788084,199.83265175182,339.475844073741,371.418542644204,554.456276545248,964.297135179383,1924.95708780168,104.706241144642,811.760311268949,15,19,7135,17.6475942783135,7135,17.6475942783135,503.988070168833,0,2700.87077567242,4.32267347892563,0,0,187.057197044241,1.40652232227502,338.199,990.459098110039
"AFG",2017,"Female",401.762629356333,681.41559388369,124.68633330927,213.235416465542,349.482548845002,392.311384726224,578.067153027582,1049.55173118779,2025.16083522945,110.680029203006,856.268788629724,15,19,7336,17.6543887207591,7336,17.6543887207591,462.885455150146,0,2436.53387814078,2.28998353319019,0,0,79.2373653305066,8.96475212254709,347.7264,1062.32425693526
"AFG",2018,"Female",406.058858251043,687.245464335372,128.266672277327,222.309945257976,351.50888338592,404.846306196564,589.04357974471,1059.2686065577,2079.6095521152,114.281869846133,883.427749456116,15,19,7490,17.5261456211094,7490,17.5261456211094,462.416356001823,0,2436.25199666152,4.73456189902331,0,0,94.315300533863,2.66629414123626,355.026,1073.16408916318
"AFG",2019,"Female",397.363350758553,674.187418229739,128.322608131305,225.196993371858,342.960222529646,406.077125540135,583.769009313298,1063.3436614005,2074.15813696573,114.705233610435,886.288692396654,15,19,7449,16.9795079484386,7449,16.9795079484386,422.162969496924,0,2239.32774587088,4.73232164354658,0,0,121.082158858809,4.65009775286085,353.0826,1081.60007408217
"AFG",2020,"Female",385.714820913406,657.738773271342,127.360104248186,225.994239074749,332.802127609464,403.893885814511,574.448011202885,1016.05295489124,2052.41287317677,114.200446871706,881.639547462243,15,19,7357,16.3566349882768,7357,16.3566349882768,420.072505865972,0,2239.32774587088,4.6748978163162,0,0,155.284347668548,4.7104641126682,348.7218,1038.64057252193
"AFG",2021,"Female",379.463844361435,649.790435320845,127.749047108112,229.045024275079,327.695228263887,405.926105601813,571.598903670524,987.812846968814,2053.45066844619,114.920828357348,886.026949772086,15,19,7357,15.9036846554607,7357,15.9036846554607,417.668490476912,0,2239.32774587088,4.66937536573492,0,0,196.497467917865,4.6847840933583,348.7218,1015.58471317861
"AGO",2000,"Female",305.843471401213,85.7161021028293,18.1235232265467,70.165186137404,136.242055257329,74.978317433846,94.0870617334089,2717.72674170658,414.029048104725,24.2646249001231,142.103470993444,15,19,4712,27.1950364529803,4712,27.1950364529803,430.329993090891,104.678993357724,1339.58454853832,44.9221808141494,0,0,151.747817569625,1.72040552788549,223.3488,2809.22214292932
"AGO",2001,"Female",315.956661813981,92.0037845290967,19.6960539739729,76.7959574516182,143.066536470217,82.021354699478,101.457286260557,2704.2065308359,450.382865624711,26.7009904524436,154.663705344231,15,19,4743,26.2790821298385,4743,26.2790821298385,415.67038613815,104.458715764654,1268.48434617998,50.6545718106621,0,0,107.169723685362,2.55359090962026,224.8182,2768.24641536241
"AGO",2002,"Female",319.912724416125,97.5179418135898,21.1431469592007,84.367009543538,147.692520581564,88.5783961684871,109.565758082897,2676.7285599507,479.636872682116,30.0648515750153,166.385800519552,15,19,4718,25.1315126942109,4718,25.1315126942109,370.438519098635,96.3012959403345,1108.28991435685,58.1678943174142,0,0,67.6993135714518,0.100690719710414,223.6332,2715.75531321259
"AGO",2003,"Female",319.922233738421,102.888689066784,22.5971020252621,93.9854786375148,150.950019576107,95.2150046556467,119.644526935314,2609.12248077128,504.086954128927,35.0172555691895,178.35812612679,15,19,4655,23.8631839105072,4655,23.8631839105072,357.561879441681,92.7565575389158,1051.26973506843,64.623559033179,0,0,0.834696034995717,0.191994258907378,220.647,2609.69806652314
"AGO",2004,"Female",310.404777449059,106.310922613532,23.637033406179,104.215924656435,149.949336275369,100.110532073803,129.879661473341,2407.94936345276,513.94652348212,41.3652788958279,187.263021590453,15,19,4577,22.6252772639648,4577,22.6252772639648,427.455822396687,107.383707386126,1268.02043114526,71.3666215401685,0,0,0.250981896341231,2.89419879792229,216.9498,2409.6051737375
"AGO",2005,"Female",295.026114127628,108.270542187194,24.3318587880423,115.285851738242,145.886459022631,103.550772954526,140.715877072595,2212.3109833845,512.391485562481,49.5099464028987,193.591698170031,15,19,4452,21.2596671446927,4452,21.2596671446927,471.87227102402,113.772373894052,1412.9344093151,79.1208177400744,0,0,0.135321825131454,0,211.0248,2212.37823025333
