"ISO3","Year","Sex","Diarrhoeal","Digestive","Drowning","LRI","Malaria","Neoplasms","OtherInj","OtherCMPN","OtherNCD","RTI","AgeLow","AgeUp","Deaths1","Rate1","Deaths2","Rate2","TB","TBlo","TBup","TBre","TBreLo","TBreUp","HIV","epi_colvio","epi_natdis","CollectVio","NatDis","minCD","minLRI"
"BIH",2010,"Both",0.00405326969875531,0.0219135707908314,0.0763921477510932,0.0500269829955757,0,0.185946324175147,0.190618155152705,0.055587178305941,0.310852071887535,0.104610299242417,10,14,32,0.699253662511778,32,0.699253662511778,0,0,0,0,0,0,0.00157842696629213,0,0,0,0,1.0624,0.6304
"BIH",2011,"Both",0.00405155887931845,0.0220838380931356,0.0748648127418238,0.0499320654023125,0,0.187604510289542,0.191467218681962,0.0543265157309064,0.313631485514695,0.102037994666304,10,14,31,0.691502926945087,31,0.691502926945087,0,0,0,0,0,0,0.00121217948717949,0,0,0,0,1.0292,0.6107
"BIH",2012,"Both",0.00405150364443255,0.0222505806107443,0.073463507190712,0.0499701513117211,0,0.189171949530018,0.191983607025765,0.0531888903601296,0.316272729294718,0.0996470810317593,10,14,29,0.68612864875961,29,0.68612864875961,0,0,0,0,0,0,0.001015,0,0,0,0,0.9628,0.5713
"BIH",2013,"Both",0.00405369482163171,0.0224165606946848,0.072077180284279,0.0501303952152232,0,0.190785315884025,0.191904280940857,0.0521555713591895,0.318996625073788,0.097480375726321,10,14,27,0.682435256203928,27,0.682435256203928,0,0,0,0,0,0,0.000898524590163934,0,0,0,0,0.8964,0.5319
"BIH",2014,"Both",0.0040589910052168,0.0225807286391348,0.0708213902621678,0.0504411199017402,0,0.192348888837025,0.191342065770551,0.0512566830136909,0.321673362650161,0.0954767699203133,10,14,26,0.68030534347252,26,0.68030534347252,0,0,0,0,0,0,0.00089859649122807,0,0,0,0,0.8632,0.5122
"BIH",2015,"Both",0.00405035525213137,0.0227077065051636,0.0694976909054532,0.050681413179733,0,0.194027129128781,0.190508892658759,0.0503541929173157,0.32456065868165,0.0936119607710134,10,14,25,0.678881854501601,25,0.678881854501601,0,0,0,0,0,0,0.000865740740740741,0,0,0,0,0.83,0.4925
"BIH",2016,"Both",0.00403587135901229,0.0228171616029022,0.0679884792120535,0.0509184432354754,0,0.196033608641152,0.188872614258384,0.0494664904924076,0.327949642363501,0.0919176888351119,10,14,24,0.677918351279505,24,0.677918351279505,0,0,0,0,0,0,0.000932307692307692,0,0,0,0,0.7968,0.4728
"BIH",2017,"Both",0.00402375740680285,0.0229244316624151,0.0665213298738849,0.0512687291671935,0,0.198112716090399,0.186844249222407,0.0486655606655683,0.331402737470827,0.0902364884405016,10,14,24,0.677065216243111,24,0.677065216243111,0,0,0,0,0,0,0.000327692307692308,0,0,0,0,0.7968,0.4728
"BIH",2018,"Both",0.00401500901983291,0.0230410628791847,0.0650580883051754,0.0516371022807547,0,0.200248959316934,0.184635371067182,0.0478988966591069,0.334967456235826,0.0884980542360029,10,14,23,0.675997992000132,23,0.675997992000132,0,0,0,0,0,0,0.00015622641509434,0,0,0,0,0.7636,0.4531
"BIH",2019,"Both",0.0040189714193233,0.0231903372208178,0.0638088599020532,0.0521116143233566,0,0.202121830894181,0.182783420306551,0.0472230323005969,0.338163028867993,0.086578904765127,10,14,23,0.675674963686701,23,0.675674963686701,0,0,0,0,0,0,0.000169245283018868,0,0,0,0,0.7636,0.4531
