"ISO3","Year","Sex","Deaths","Rate","Diarrhoeal","HIV","LRI","Malaria","OtherCMPN","TB","OtherNCD","Digestive","Neoplasms","RTI","Drowning","CollectVio","OtherInj","NatDis"
"AUS",2008,"Both",152,0.55127,0,0,0.00779,0,0.02845,0,0.45849,0.0298,0.16897,0.13472,0.02997,0,0.14182,0
"AUS",2009,"Both",148,0.53803,0,0,0.01877,0,0.03228,0,0.40947,0.01877,0.17628,0.14706,0.02532,0,0.15905,0.01299
"AUS",2010,"Both",145,0.52557,0,0,0.00702,0,0.0348,0,0.40414,0.02778,0.21222,0.08755,0.04311,0,0.18338,0
"AUS",2011,"Both",142,0.51382,0,0,0,0,0.0149,0.00745,0.35004,0.02234,0.17131,0.13931,0.02184,0,0.25826,0.01456
"AUS",2012,"Both",139,0.50258,0,0,0.00694,0,0.00675,0,0.4576,0.02737,0.12992,0.09634,0.02091,0,0.25417,0
"AUS",2013,"Both",137,0.49169,0,0,0.00714,0,0.03723,0,0.34519,0,0.22674,0.08635,0.02915,0,0.26821,0
"AUS",2014,"Both",135,0.48111,0,0,0.02399,0,0.02425,0,0.36131,0.00817,0.12918,0.11914,0.02386,0,0.31009,0
"AUS",2015,"Both",133,0.471,0,0,0.02721,0,0.05391,0,0.33565,0,0.20191,0.11085,0.00767,0,0.2628,0
"AUS",2016,"Both",132,0.46126,0,0,0,0,0.02246,0,0.31395,0.00746,0.26146,0.0805,0.04387,0,0.27032,0
"AUS",2017,"Both",132,0.4512,0,0,0.03595,0,0.04295,0,0.37092,0.02848,0.1641,0.08288,0.007,0,0.25409,0.01362
"AUS",2018,"Both",133,0.44108,0,0,0.02105,0,0.03977,0,0.34017,0.01198,0.20916,0.09141,0.01951,0,0.2624,0.00454
"AUS",2019,"Both",134,0.43078,0,0,0.02105,0,0.03977,0,0.34017,0.01198,0.20916,0.09141,0.01951,0,0.2624,0.00454
"AUS",2020,"Both",133,0.42044,0,0,0.02105,0,0.03977,0,0.34017,0.01198,0.20916,0.09141,0.01951,0,0.2624,0.00454
"AUS",2021,"Both",132,0.41046,0,0,0.02105,0,0.03977,0,0.34017,0.01198,0.20916,0.09141,0.01951,0,0.2624,0.00454
"AUT",2000,"Both",63,0.67411,0,0,0,0,0.02857,0,0.22742,0.01429,0.24286,0.17619,0.01497,0,0.29571,0
"AUT",2001,"Both",62,0.65521,0,0,0.0167,0,0.08351,0,0.42516,0,0.13037,0.16442,0.0321,0,0.14772,0
"AUT",2002,"Both",61,0.63727,0,0,0,0,0.08044,0,0.35501,0,0.17874,0.09732,0.03178,0,0.25671,0
"AUT",2003,"Both",60,0.62048,0,0,0,0,0,0,0.36397,0.01563,0.25735,0.21324,0,0,0.14982,0
"AUT",2004,"Both",59,0.6047,0,0,0,0,0.06508,0,0.38748,0,0.16095,0.09327,0.0159,0,0.27732,0
"AUT",2005,"Both",57,0.5896,0,0,0,0,0.03472,0,0.39583,0,0.17266,0.15499,0,0,0.24179,0
"AUT",2006,"Both",55,0.57547,0,0,0,0,0.04593,0,0.46515,0,0.13094,0.20476,0.03413,0,0.08496,0.03413
"AUT",2007,"Both",53,0.5621,0,0,0,0,0.07872,0.02041,0.29835,0,0.21769,0.10884,0,0,0.276,0
"AUT",2008,"Both",51,0.54963,0,0,0.02217,0,0.08751,0,0.3244,0,0.1517,0.11406,0.04803,0,0.25214,0
"AUT",2009,"Both",48,0.53775,0,0,0.01724,0,0.01596,0,0.34419,0,0.18455,0.16552,0,0,0.25185,0.02069
"AUT",2010,"Both",46,0.52636,0,0,0.0245,0,0.04566,0,0.49554,0,0.13027,0.05198,0,0,0.25204,0
"AUT",2011,"Both",44,0.51577,0,0,0,0,0.08429,0,0.33,0,0.28,0.11143,0.02857,0,0.16571,0
"AUT",2012,"Both",43,0.50539,0,0,0,0,0.05894,0,0.40089,0,0.24024,0.10622,0,0,0.17592,0.01778
"AUT",2013,"Both",41,0.49532,0,0,0.02188,0,0,0,0.43581,0,0.2229,0.07383,0,0,0.24557,0
"AUT",2014,"Both",40,0.48571,0,0,0,0,0.02174,0,0.40895,0,0.23797,0.04556,0.04556,0,0.24021,0
"AUT",2015,"Both",39,0.47607,0,0,0,0,0,0.02508,0.33572,0,0.32169,0.04943,0,0,0.26807,0
"AUT",2016,"Both",39,0.46662,0.0303,0,0,0,0.0303,0,0.27959,0.0303,0.3705,0.0303,0.04202,0,0.18668,0
"AUT",2017,"Both",39,0.4576,0,0,0,0,0.02611,0,0.385,0,0.35972,0.0528,0,0,0.17638,0
"AUT",2018,"Both",38,0.44875,0.0101,0,0,0,0.0188,0.00836,0.33344,0.0101,0.35064,0.04418,0.01401,0,0.21038,0
"AUT",2019,"Both",37,0.43994,0.0101,0,0,0,0.0188,0.00836,0.33344,0.0101,0.35064,0.04418,0.01401,0,0.21038,0
"AUT",2020,"Both",36,0.431,0.0101,0,0,0,0.0188,0.00836,0.33344,0.0101,0.35064,0.04418,0.01401,0,0.21038,0
"AUT",2021,"Both",36,0.42225,0.0101,0,0,0,0.0188,0.00836,0.33344,0.0101,0.35064,0.04418,0.01401,0,0.21038,0
"AZE",2000,"Both",420,2.26099,0.01415,3e-05,0.04556,0,0.06945,0.02659,0.27987,0.02606,0.16274,0.12526,0.09309,0.00076,0.14742,0.00902
"AZE",2001,"Both",413,2.20134,0.0127,4e-05,0.04702,0,0.06941,0.0251,0.28733,0.0264,0.16724,0.12344,0.09283,0.00036,0.14816,0
"AZE",2002,"Both",402,2.14136,0.01169,4e-05,0.04815,0,0.06865,0.02341,0.29163,0.02654,0.16988,0.12038,0.09159,0,0.14805,0
"AZE",2003,"Both",387,2.07582,0.01116,5e-05,0.04867,0,0.06757,0.02258,0.29581,0.02669,0.17236,0.11755,0.09007,0,0.14749,0
"AZE",2004,"Both",367,2.00234,0.01103,7e-05,0.05075,0,0.06686,0.01984,0.29907,0.02685,0.1743,0.11464,0.08844,5e-04,0.14764,0
"AZE",2005,"Both",344,1.92162,0.01136,0.00011,0.05326,0,0.06628,0.01678,0.30262,0.0271,0.17626,0.11197,0.0867,0,0.14756,0
"AZE",2006,"Both",317,1.83685,0.01149,0.00019,0.05582,0,0.06572,0.01332,0.30644,0.02727,0.17832,0.10959,0.08489,0.00033,0.14662,0
"AZE",2007,"Both",291,1.75447,0.01138,0.00035,0.05886,0,0.06535,0.00907,0.3104,0.02738,0.18043,0.10726,0.0832,8e-04,0.14553,0
"AZE",2008,"Both",266,1.68178,0.01115,0.00063,0.05516,0,0.06276,0.01385,0.31497,0.02753,0.18283,0.10507,0.08168,0,0.14436,0
"AZE",2009,"Both",245,1.62118,0.0108,0.00109,0.05085,0,0.0598,0.01939,0.31875,0.02764,0.18481,0.10252,0.08024,0.00049,0.14363,0
"AZE",2010,"Both",227,1.57443,0.0104,0.00184,0.04602,0,0.05639,0.02572,0.32169,0.02779,0.18635,0.09945,0.07885,0.00141,0.14367,0.00041
"AZE",2011,"Both",213,1.54154,0.01002,0.00219,0.04844,0,0.0559,0.02247,0.32537,0.02801,0.18829,0.09657,0.07748,0.00149,0.14377,0
"AZE",2012,"Both",203,1.52331,0.00962,0.00461,0.05386,0,0.05438,0.01519,0.32956,0.02822,0.19054,0.09396,0.0761,0,0.14396,0
"AZE",2013,"Both",199,1.51958,0.00922,0.00476,0.05297,0,0.05291,0.01603,0.33281,0.02832,0.19231,0.09123,0.07445,0.00075,0.14425,0
"AZE",2014,"Both",200,1.52825,0.00891,0.00725,0.05297,0,0.04942,0.01562,0.33695,0.02841,0.19455,0.08895,0.07273,0,0.14424,0
"AZE",2015,"Both",205,1.54457,0.00868,0.00711,0.04951,0,0.0474,0.02021,0.3398,0.02846,0.19616,0.08662,0.07128,0,0.14477,0
"AZE",2016,"Both",215,1.56537,0.00849,0.00688,0.05008,0,0.04679,0.0195,0.34205,0.02846,0.19753,0.08434,0.06994,0,0.14595,0
"AZE",2017,"Both",228,1.58715,0.00833,0.00664,0.05075,0,0.04625,0.01859,0.34481,0.02847,0.19909,0.08231,0.06866,0,0.1461,0
"AZE",2018,"Both",242,1.60568,0.00818,0.00647,0.05148,0,0.04568,0.0177,0.34734,0.02845,0.20053,0.0804,0.06758,0,0.14619,0
"AZE",2019,"Both",255,1.62033,0.00797,0.00428,0.05155,0,0.04685,0.01696,0.35051,0.02838,0.20227,0.07856,0.06626,0,0.14639,0
"AZE",2020,"Both",267,1.6298,0.00785,0.00419,0.05172,0,0.04602,0.0162,0.35398,0.0284,0.20399,0.07661,0.06497,0.00035,0.14573,0
"AZE",2021,"Both",277,1.63353,0.00776,0.00412,0.0519,0,0.0452,0.01561,0.35722,0.02846,0.20561,0.07455,0.06374,0.00035,0.14547,0
"BDI",2000,"Both",4116,22.02366,0.18861,0.04028,0.10584,0.28786,0.33222,0.00395,0.01676,0.0021,0.00011,0.00111,0.00653,0.01459,4e-05,0
"BDI",2001,"Both",3962,20.88576,0.18047,0.04925,0.11065,0.28283,0.33093,0.00418,0.01886,0.00239,0.00018,0.0014,0.0077,0.01107,8e-05,0
"BDI",2002,"Both",3750,19.46175,0.16742,0.05729,0.112,0.29712,0.32006,0.0044,0.02076,0.00269,0.00031,0.00174,0.00891,0.00715,0.00017,0
"BDI",2003,"Both",3496,17.85463,0.17439,0.06267,0.12739,0.21738,0.36026,0.00431,0.02575,0.00345,0.00061,0.00244,0.0116,0.00937,0.00038,0
"BDI",2004,"Both",3157,16.16599,0.16174,0.06632,0.13174,0.21179,0.36863,0.00448,0.0292,0.00408,0.00111,0.00313,0.01392,0.00292,0.00081,0.00012
"BDI",2005,"Both",2823,14.53665,0.15355,0.06731,0.14219,0.16305,0.39899,0.00474,0.03455,0.00501,0.00206,0.00419,0.01744,0.00518,0.00172,0
"BDI",2006,"Both",2575,13.10126,0.1377,0.06628,0.14629,0.1539,0.41175,0.00508,0.03873,0.00584,0.00349,0.00528,0.02063,0.00072,0.00328,0.00104
"BDI",2007,"Both",2346,11.86555,0.1244,0.06389,0.15189,0.13208,0.4304,0.00516,0.04316,0.00675,0.00546,0.00662,0.02412,0.00015,0.00577,0.00015
"BDI",2008,"Both",2153,10.90893,0.11577,0.05952,0.15806,0.10078,0.45215,0.00506,0.04746,0.00769,0.00774,0.00812,0.0274,0.00085,0.0091,3e-04
"BDI",2009,"Both",2055,10.18733,0.10662,0.05566,0.15918,0.09601,0.45834,0.00485,0.04959,0.00825,0.00962,0.00938,0.02939,0.00061,0.01249,0
"BDI",2010,"Both",2019,9.67859,0.09983,0.05001,0.15907,0.09508,0.4622,0.00481,0.0506,0.00856,0.01091,0.01045,0.03069,0.00182,0.01553,0.00043
"BDI",2011,"Both",1981,9.32862,0.09596,0.0445,0.15869,0.09562,0.46584,0.0056,0.05105,0.0087,0.01175,0.01131,0.03156,0.00089,0.01796,0.00057
"BDI",2012,"Both",1998,9.11079,0.09145,0.04058,0.15631,0.11336,0.45845,0.0055,0.05039,0.00857,0.01216,0.01177,0.03172,0.00027,0.01946,0
"BDI",2013,"Both",2064,8.97954,0.08921,0.03434,0.15705,0.11797,0.45899,0.00504,0.05053,0.0085,0.0128,0.01224,0.03224,0.00022,0.02088,0
"BDI",2014,"Both",2154,8.90101,0.08694,0.03203,0.15597,0.13123,0.44805,0.00526,0.05016,0.00829,0.01341,0.01245,0.03219,0.00014,0.02189,0.00199
"BDI",2015,"Both",2264,8.85628,0.08552,0.02822,0.15561,0.14038,0.43714,0.00522,0.04992,0.00804,0.01408,0.01261,0.03194,0.00748,0.02289,0.00094
"BDI",2016,"Both",2375,8.8017,0.08383,0.02336,0.15471,0.16567,0.42267,0.00456,0.04942,0.00767,0.01469,0.01268,0.03137,0.0049,0.02392,0.00056
"BDI",2017,"Both",2486,8.71063,0.08312,0.0228,0.15471,0.18323,0.40709,0.00422,0.0493,0.00735,0.0154,0.01288,0.03101,0.00319,0.02544,0.00025
"BDI",2018,"Both",2583,8.57131,0.07999,0.0212,0.15015,0.21795,0.38316,0.0045,0.04794,0.00686,0.01569,0.01279,0.02987,0.00328,0.0266,0
"BDI",2019,"Both",2675,8.40956,0.0791,0.01775,0.15115,0.21992,0.38024,0.00478,0.04849,0.00673,0.01679,0.01322,0.03026,0.00196,0.0292,4e-04
"BDI",2020,"Both",2758,8.232,0.07565,0.01386,0.14718,0.24289,0.3685,0.00464,0.04744,0.00647,0.01739,0.0132,0.02975,0.00196,0.03095,0.00011
"BDI",2021,"Both",2825,8.04881,0.07524,0.01238,0.14916,0.23194,0.37319,0.00453,0.04826,0.00654,0.0187,0.01369,0.03049,0.00196,0.03392,0
"BEL",2000,"Both",91,0.7481,0.01009,0,0.01966,0,0.03983,0,0.25351,0,0.20615,0.27675,0.00957,0,0.18445,0
"BEL",2001,"Both",90,0.7236,0,0,0.00964,0,0.02993,0,0.23384,0.01065,0.22621,0.26992,0.01992,0,0.19987,0
"BEL",2002,"Both",88,0.70005,0,0,0,0,0.03414,0.0113,0.3296,0,0.21589,0.17023,0.01142,0,0.21601,0.01142
"BEL",2003,"Both",86,0.67761,0.00972,0,0,0,0.00972,0,0.39262,0,0.17614,0.14748,0.02915,0,0.23518,0
"BEL",2004,"Both",83,0.6561,0,0,0.02817,0,0.04203,0,0.32452,0,0.21014,0.14463,0.01513,0,0.23539,0
"BEL",2005,"Both",80,0.63592,0,0,0.0121,0,0.02419,0,0.31685,0.01225,0.19495,0.26847,0.06111,0,0.11009,0
"BEL",2006,"Both",77,0.61687,0,0.01294,0,0,0.01336,0,0.26419,0,0.20909,0.21419,0.01466,0,0.27156,0
"BEL",2007,"Both",73,0.59878,0,0.01103,0,0,0,0,0.37325,0,0.16471,0.19638,0,0,0.25462,0
"BEL",2008,"Both",71,0.58173,0,0,0.01574,0,0.01574,0,0.2784,0.03282,0.12952,0.26629,0,0,0.2615,0
"BEL",2009,"Both",68,0.56554,0,0,0.07419,0,0.01447,0,0.38451,0,0.20718,0.12688,0,0,0.19276,0
"BEL",2010,"Both",67,0.55011,0,0,0,0,0.06453,0,0.37852,0,0.26224,0.09865,0,0,0.19607,0
"BEL",2011,"Both",65,0.53557,0,0,0,0,0.03371,0,0.38954,0.03046,0.16593,0.16218,0.05756,0,0.16062,0
"BEL",2012,"Both",63,0.52129,0,0,0,0,0,0,0.44769,0.04208,0.3255,0.05694,0,0,0.12778,0
"BEL",2013,"Both",62,0.50785,0,0,0.02604,0,0.02083,0,0.33854,0,0.15625,0.1875,0.04167,0,0.22917,0
"BEL",2014,"Both",60,0.49501,0,0,0,0,0.0621,0,0.45834,0.03149,0.20993,0.06947,0,0,0.16867,0
"BEL",2015,"Both",59,0.48255,0,0,0.03908,0,0.05348,0.01954,0.34301,0.01697,0.14348,0.15631,0.03562,0,0.1925,0
"BEL",2016,"Both",59,0.47063,0,0,0,0,0.02307,0,0.49366,0,0.22329,0.06738,0.04174,0,0.15086,0
"BEL",2017,"Both",58,0.45899,0,0,0.01303,0,0.04622,0.00651,0.43167,0.01615,0.19223,0.09772,0.02579,0,0.17068,0
"BEL",2018,"Both",58,0.44802,0,0,0.01303,0,0.04622,0.00651,0.43167,0.01615,0.19223,0.09772,0.02579,0,0.17068,0
"BEL",2019,"Both",58,0.43713,0,0,0.01303,0,0.04622,0.00651,0.43167,0.01615,0.19223,0.09772,0.02579,0,0.17068,0
"BEL",2020,"Both",57,0.42647,0,0,0.01303,0,0.04622,0.00651,0.43167,0.01615,0.19223,0.09772,0.02579,0,0.17068,0
"BEL",2021,"Both",57,0.41588,0,0,0.01303,0,0.04622,0.00651,0.43167,0.01615,0.19223,0.09772,0.02579,0,0.17068,0
"BEN",2000,"Both",1800,10.18882,0.13283,0.00662,0.14061,0.18564,0.35753,0.00361,0.06,0.01113,0.02229,0.02107,0.04246,2e-05,0.0162,0
"BEN",2001,"Both",1820,9.99654,0.12254,0.00815,0.13003,0.249,0.32759,0.00368,0.05252,0.00963,0.02209,0.01982,0.03844,5e-05,0.01647,0
"BEN",2002,"Both",1839,9.81234,0.11861,0.01002,0.12445,0.28703,0.30653,0.00348,0.04729,0.00849,0.02235,0.0192,0.03541,0,0.01713,0
"BEN",2003,"Both",1857,9.62691,0.1103,0.01199,0.11404,0.35301,0.27213,0.00334,0.04083,0.00712,0.02143,0.01783,0.03104,0,0.01693,0
"BEN",2004,"Both",1886,9.45384,0.10282,0.01441,0.105,0.4089,0.24477,0.00309,0.03448,0.00592,0.0203,0.01667,0.02706,0,0.01659,0
"BEN",2005,"Both",1917,9.28449,0.08999,0.01682,0.09202,0.48406,0.21003,0.00287,0.02822,0.00478,0.01814,0.0149,0.02276,0,0.01542,0
"BEN",2006,"Both",1938,9.11169,0.08409,0.01939,0.08769,0.50795,0.19993,0.00265,0.02547,0.00431,0.01745,0.01448,0.02114,0,0.01545,0
"BEN",2007,"Both",1952,8.93865,0.08342,0.02179,0.08872,0.49581,0.20775,0.00266,0.02491,0.00429,0.01775,0.01502,0.02118,3e-05,0.01646,0.00021
"BEN",2008,"Both",1967,8.77176,0.09285,0.02566,0.10063,0.41992,0.2431,0.00247,0.02856,0.00502,0.02014,0.0174,0.02416,0,0.0196,0.00047
"BEN",2009,"Both",1972,8.60988,0.09589,0.02855,0.10584,0.37677,0.26578,0.00263,0.03104,0.00558,0.02121,0.01881,0.02598,1e-05,0.02169,0.00024
"BEN",2010,"Both",1976,8.45455,0.09888,0.02817,0.11109,0.33175,0.29158,0.00288,0.03386,0.00622,0.02233,0.02033,0.02783,0,0.02388,0.0012
"BEN",2011,"Both",1983,8.28875,0.09865,0.02704,0.11518,0.30298,0.311,0.00247,0.03584,0.00671,0.02349,0.02164,0.02916,0,0.02584,0
"BEN",2012,"Both",1994,8.12872,0.09424,0.02652,0.11593,0.29451,0.32008,0.00276,0.03572,0.00683,0.02431,0.02253,0.02938,0,0.02703,0.00017
"BEN",2013,"Both",2006,7.95958,0.08873,0.02488,0.11561,0.29991,0.32093,0.00282,0.0347,0.00672,0.0257,0.02305,0.02891,0,0.02801,0
"BEN",2014,"Both",2021,7.7886,0.08433,0.02386,0.11378,0.31362,0.31651,0.00268,0.03229,0.00639,0.02751,0.02288,0.02768,0,0.02847,0
"BEN",2015,"Both",2040,7.63018,0.07887,0.02386,0.10506,0.36218,0.29277,0.00267,0.028,0.00566,0.02828,0.0208,0.02472,3e-05,0.0271,0
"BEN",2016,"Both",2058,7.46718,0.07669,0.0235,0.09888,0.39598,0.27078,0.00278,0.02632,0.00522,0.03105,0.01873,0.02327,0.00015,0.02666,0
"BEN",2017,"Both",2082,7.32661,0.07884,0.02224,0.09545,0.40516,0.26165,0.00307,0.02558,0.00503,0.03569,0.01717,0.02274,0.00011,0.02726,0
"BEN",2018,"Both",2097,7.18147,0.08422,0.02082,0.09749,0.38334,0.26538,0.00271,0.02693,0.0052,0.04341,0.01668,0.02381,8e-05,0.02995,0
"BEN",2019,"Both",2105,7.02866,0.08362,0.01986,0.09517,0.38922,0.25445,0.00245,0.02757,0.00518,0.05002,0.01592,0.02418,0.00012,0.03225,0
"BEN",2020,"Both",2111,6.87634,0.08577,0.01876,0.09566,0.37309,0.25859,0.00244,0.02768,0.00527,0.0565,0.01606,0.02466,0.00012,0.03542,0
"BEN",2021,"Both",2118,6.73281,0.08258,0.01732,0.09249,0.38536,0.2507,0.00243,0.02686,0.00511,0.05966,0.0158,0.02426,0.00012,0.03731,0
"BFA",2000,"Both",2844,9.03184,0.12837,0.02997,0.084,0.52546,0.17947,0.00341,0.01567,0.00417,0.00171,0.01256,0.01223,1e-05,0.00296,0
"BFA",2001,"Both",2863,8.90001,0.11005,0.03328,0.0855,0.53517,0.18096,0.00358,0.01611,0.00392,0.00208,0.01246,0.01341,0,0.00348,0
"BFA",2002,"Both",2873,8.74575,0.09436,0.03553,0.08676,0.53901,0.18566,0.00377,0.01645,0.00371,0.00256,0.0123,0.01466,0.00111,0.0041,0
"BFA",2003,"Both",2877,8.57054,0.08364,0.03701,0.08861,0.53636,0.19358,0.00379,0.01703,0.00365,0.00319,0.01227,0.01598,1e-05,0.00489,0
"BFA",2004,"Both",2879,8.38287,0.07844,0.0383,0.08932,0.52746,0.20398,0.00376,0.01675,0.00362,0.00388,0.01222,0.01653,3e-05,0.00571,0
"BFA",2005,"Both",2877,8.17689,0.07916,0.04006,0.09601,0.48945,0.22709,0.00347,0.0177,0.00385,0.00497,0.01305,0.01813,0,0.00707,0
"BFA",2006,"Both",2876,7.96686,0.07428,0.0401,0.0956,0.49374,0.22636,0.00298,0.01759,0.00377,0.00585,0.01307,0.0185,2e-05,0.00814,0
"BFA",2007,"Both",2872,7.74716,0.06945,0.03891,0.09275,0.50994,0.21657,0.00296,0.01703,0.00354,0.00662,0.01288,0.01833,0,0.00914,0.00186
"BFA",2008,"Both",2880,7.56058,0.06698,0.03793,0.09283,0.51982,0.20756,0.00318,0.01768,0.00342,0.00766,0.01308,0.01901,7e-05,0.01057,0.00021
"BFA",2009,"Both",2886,7.36527,0.06639,0.03664,0.09322,0.52506,0.19996,0.00304,0.01829,0.00331,0.0088,0.01324,0.01956,0,0.01219,0.00032
"BFA",2010,"Both",2900,7.18859,0.06725,0.03117,0.09306,0.52595,0.19995,0.00309,0.0188,0.00325,0.01,0.01318,0.01988,1e-05,0.01386,0.00055
"BFA",2011,"Both",2908,7.00369,0.06907,0.02983,0.09331,0.52071,0.20128,0.00284,0.01938,0.00326,0.01131,0.013,0.0202,8e-05,0.01572,0
"BFA",2012,"Both",2924,6.838,0.07175,0.02805,0.09273,0.50835,0.21078,0.00298,0.01907,0.00327,0.01235,0.01274,0.01999,6e-05,0.01748,0.00041
"BFA",2013,"Both",2949,6.68585,0.07879,0.02653,0.09921,0.45536,0.24431,0.00294,0.01972,0.00355,0.01409,0.01355,0.02118,7e-05,0.02068,3e-05
"BFA",2014,"Both",2977,6.5346,0.08042,0.02513,0.10025,0.42497,0.27171,0.00298,0.01836,0.00359,0.01448,0.01404,0.02092,3e-04,0.02284,0
"BFA",2015,"Both",2996,6.35874,0.08068,0.0256,0.10263,0.38593,0.30562,0.00299,0.01674,0.00364,0.01445,0.01535,0.02075,0.00014,0.02536,0.00011
"BFA",2016,"Both",3033,6.21326,0.07991,0.02404,0.10944,0.33065,0.34703,0.00291,0.01675,0.00391,0.01496,0.01803,0.0221,0.00045,0.0296,0.00021
"BFA",2017,"Both",3074,6.06588,0.07387,0.02226,0.10955,0.32033,0.36134,0.00296,0.01605,0.00395,0.01438,0.0202,0.02211,0.00077,0.03216,6e-05
"BFA",2018,"Both",3114,5.92369,0.06732,0.02082,0.10948,0.32273,0.36006,0.00269,0.01634,0.00405,0.01417,0.02251,0.02257,0.00212,0.03514,0
"BFA",2019,"Both",3139,5.76652,0.06317,0.01854,0.1104,0.3093,0.3566,0.00339,0.01764,0.00425,0.01477,0.02495,0.02375,0.01393,0.03931,0
"BFA",2020,"Both",3173,5.63869,0.0622,0.01722,0.11287,0.29862,0.35963,0.00336,0.01855,0.00441,0.01568,0.02709,0.02472,0.01202,0.04363,0
"BFA",2021,"Both",3210,5.53068,0.06143,0.01431,0.11522,0.29099,0.36068,0.00333,0.01971,0.00456,0.01704,0.02887,0.02598,0.00922,0.04866,0
"BGD",2000,"Both",12861,4.11795,0.06248,0,0.05146,3e-04,0.17158,0.05475,0.10827,0.0265,0.06028,0.04981,0.10923,0.00021,0.30415,0.00095
"BGD",2001,"Both",11751,3.77144,0.05784,0,0.04313,0.00032,0.16385,0.06119,0.09975,0.02457,0.0634,0.0495,0.10475,0.00014,0.32965,0.00192
"BGD",2002,"Both",11543,3.6925,0.05686,0,0.0426,0.00036,0.16705,0.06194,0.09662,0.0238,0.06442,0.04934,0.10365,1e-05,0.33211,0.00123
"BGD",2003,"Both",11972,3.82331,0.05761,0,0.04641,0.00039,0.17684,0.05992,0.09708,0.02369,0.06417,0.04915,0.10498,2e-05,0.31837,0.00137
"BGD",2004,"Both",12731,4.05869,0.05877,0,0.0528,0.00041,0.1879,0.05496,0.09992,0.0238,0.06292,0.04861,0.1074,1e-04,0.29803,0.00437
"BGD",2005,"Both",13485,4.29172,0.06125,1e-05,0.06097,0.00045,0.1995,0.04747,0.10305,0.02408,0.06204,0.04822,0.10913,0.00014,0.28232,0.00136
"BGD",2006,"Both",13991,4.44153,0.06322,1e-05,0.0664,0.00033,0.20718,0.04188,0.10468,0.024,0.06143,0.04761,0.10952,0.00016,0.27258,0.00099
"BGD",2007,"Both",14052,4.42938,0.06273,1e-05,0.0639,0.00069,0.20163,0.0409,0.10165,0.02284,0.0597,0.04554,0.10515,3e-05,0.26499,0.03024
"BGD",2008,"Both",13689,4.26475,0.06445,1e-05,0.06295,0.00077,0.20349,0.04332,0.10211,0.02262,0.06342,0.04627,0.10548,2e-05,0.28475,0.00035
"BGD",2009,"Both",12974,3.99898,0.06234,2e-05,0.0587,0.00059,0.19543,0.04423,0.09677,0.02125,0.06682,0.04549,0.10108,2e-05,0.30585,0.0014
"BGD",2010,"Both",12117,3.69049,0.05883,2e-05,0.05002,0.00057,0.18259,0.05017,0.09077,0.01974,0.07169,0.04458,0.09608,0,0.33421,0.00072
"BGD",2011,"Both",11264,3.38515,0.05527,3e-05,0.04258,0.00058,0.17191,0.05496,0.08449,0.0183,0.07668,0.04361,0.09094,0,0.36038,0.00027
"BGD",2012,"Both",10476,3.1152,0.05325,4e-05,0.03932,0.00035,0.16691,0.05601,0.07969,0.01722,0.08027,0.04273,0.08668,0,0.37587,0.00164
"BGD",2013,"Both",9822,2.90012,0.05234,4e-05,0.03856,0.00034,0.16587,0.05607,0.07809,0.01661,0.08258,0.04209,0.08476,0.00125,0.38096,0.00044
"BGD",2014,"Both",9347,2.74748,0.05315,5e-05,0.03788,0.00079,0.16905,0.05814,0.07778,0.01631,0.08317,0.04175,0.08401,0.00063,0.37687,0.00043
"BGD",2015,"Both",9033,2.65644,0.05484,5e-05,0.04058,0.00054,0.17505,0.05613,0.07799,0.01614,0.08295,0.04146,0.08378,0.00088,0.36828,0.00132
"BGD",2016,"Both",8765,2.59358,0.05573,1e-04,0.04281,0.00038,0.17866,0.05392,0.07807,0.01593,0.0838,0.04111,0.08353,0.00053,0.3641,0.00133
"BGD",2017,"Both",8502,2.54075,0.05514,1e-04,0.04497,0.00039,0.17845,0.04963,0.07661,0.01547,0.08611,0.04055,0.08203,0.00025,0.36791,0.00236
"BGD",2018,"Both",8164,2.47309,0.05227,0.00011,0.04613,0.00013,0.1725,0.04404,0.07356,0.01471,0.09094,0.03983,0.07901,0.00043,0.38587,0.00048
"BGD",2019,"Both",7685,2.3697,0.04615,0.00011,0.04418,0.00027,0.15672,0.03852,0.06869,0.01348,0.09822,0.0384,0.07409,8e-04,0.41926,0.00111
"BGD",2020,"Both",7082,2.22783,0.03918,0.00012,0.03424,8e-05,0.13424,0.04181,0.06219,0.01197,0.10528,0.03654,0.06784,0.00068,0.46471,0.00111
"BGD",2021,"Both",6501,2.08797,0.03396,6e-05,0.02525,9e-05,0.11648,0.04558,0.0563,0.01072,0.11041,0.03479,0.06218,0.00091,0.50313,0.00015
"BGR",2000,"Both",169,1.61646,0.00124,0,0.09291,0,0.01871,0,0.19778,0.05769,0.14773,0.1549,0.12503,0,0.19994,0.00407
"BGR",2001,"Both",159,1.5688,0.00127,0,0.08296,0,0.04477,0,0.27118,0.008,0.19182,0.12365,0.10143,0,0.17156,0.00336
"BGR",2002,"Both",147,1.52553,0.00274,0,0.04136,0,0.0257,0,0.28062,0,0.17107,0.13412,0.12346,0,0.21635,0.00458
"BGR",2003,"Both",136,1.48898,0.00318,0,0.02743,0,0.04087,0,0.29021,0.029,0.15461,0.1332,0.11274,0,0.2049,0.00387
"BGR",2004,"Both",125,1.45791,0.00247,0,0.04483,0,0.03283,0,0.35346,0.00808,0.13672,0.14229,0.10768,0,0.16838,0.00324
