"ISO3","Year","Sex","Deaths","Rate","Diarrhoeal","HIV","LRI","Malaria","OtherCMPN","TB","Measles","OtherNCD","Congenital","Digestive","Neoplasms","RTI","Drowning","CollectVio","OtherInj","NatDis"
"FRA",2003,"Both",404,0.56665,0,0.00517,0.01291,0,0.03605,0,0.00257,0.30179,0.08568,0.01804,0.23815,0.13682,0.05526,0,0.10756,0
"FRA",2004,"Both",390,0.53953,0.00305,0.00566,0.00893,0,0.03856,0,0,0.24092,0.07648,0.01764,0.34048,0.11303,0.03048,0,0.12476,0
"FRA",2005,"Both",377,0.51474,0,0.0028,0.01129,0,0.07422,0,0,0.22493,0.04388,0.0171,0.3399,0.06754,0.02574,0,0.19261,0
"FRA",2006,"Both",367,0.49314,0.00296,0.00586,0.00296,0,0.03236,0,0,0.34071,0.07456,0.01768,0.3039,0.05571,0.04295,0,0.12035,0
"FRA",2007,"Both",357,0.47479,0,0,0.0059,0.00296,0.03247,0,0,0.27906,0.06368,0.0148,0.31034,0.1142,0.04,0,0.13658,0
"FRA",2008,"Both",348,0.45953,0,0,0.00923,0,0.03729,0,0,0.28741,0.09033,0.01551,0.28747,0.08127,0.05807,0,0.13341,0
"FRA",2009,"Both",340,0.44678,0.00828,0.00275,0.02209,0,0.03873,0,0,0.33986,0.06084,0.00555,0.27927,0.08196,0.03888,0,0.12178,0
"FRA",2010,"Both",332,0.43625,0.01267,0,0.00316,0,0.02538,0,0,0.30373,0.07727,0.00951,0.34282,0.08784,0.02636,0,0.1054,0.00585
"FRA",2011,"Both",326,0.42719,0.00316,0,0.00623,0,0.02493,0,0,0.30492,0.0543,0.00615,0.35257,0.10119,0.02513,0,0.12141,0
"FRA",2012,"Both",321,0.41945,0.00374,0,0.0075,0,0.02999,0,0,0.32265,0.05596,0.01124,0.31477,0.07797,0.05662,0,0.11956,0
"FRA",2013,"Both",318,0.41224,0.00324,0.00316,0.01913,0,0.02877,0,0,0.29837,0.07675,0.01605,0.32667,0.0846,0.0439,0,0.09936,0
"FRA",2014,"Both",315,0.40541,0.00638,0,0,0,0.02888,0,0,0.3665,0.08711,0.0096,0.34805,0.05897,0.01776,0,0.07673,0
"FRA",2015,"Both",311,0.3985,0,0,0.00324,0,0.01339,0,0,0.32874,0.07633,0.01648,0.35661,0.07021,0.03522,0,0.09978,0
"FRA",2016,"Both",307,0.3914,0.00347,0,0.02559,0,0.03978,0,0,0.35007,0.07847,0.01453,0.29218,0.07153,0.03425,0,0.09013,0
"FRA",2017,"Both",301,0.38446,0.00328,0,0.00961,0,0.02735,0,0,0.34844,0.08064,0.01354,0.33228,0.06691,0.02908,0,0.08888,0
"FRA",2018,"Both",295,0.37779,0.00328,0,0.00961,0,0.02735,0,0,0.34844,0.08064,0.01354,0.33228,0.06691,0.02908,0,0.08888,0
"FRA",2019,"Both",289,0.37145,0.00328,0,0.00961,0,0.02735,0,0,0.34844,0.08064,0.01354,0.33228,0.06691,0.02908,0,0.08888,0
"FRA",2020,"Both",281,0.36496,0.00328,0,0.00961,0,0.02735,0,0,0.34844,0.08064,0.01354,0.33228,0.06691,0.02908,0,0.08888,0
"FRA",2021,"Both",272,0.35798,0.00328,0,0.00961,0,0.02735,0,0,0.34844,0.08064,0.01354,0.33228,0.06691,0.02908,0,0.08888,0
"FSM",2000,"Both",13,4.23579,0.07584,0,0.08974,0,0.15174,0.06108,0,0.20927,0.0246,0.02886,0.0546,0.08041,0.07292,0,0.15094,0
"FSM",2001,"Both",12,4.14008,0.07547,0,0.08392,0,0.14399,0.07562,0,0.20676,0.02498,0.02875,0.0553,0.08061,0.07408,0,0.15052,0
"FSM",2002,"Both",22,7.39417,0.08232,0,0.09048,0,0.16893,0.09234,0,0.19575,0.02626,0.03055,0.04664,0.07021,0.06927,0,0.12724,0
"FSM",2003,"Both",12,4.01663,0.07437,0,0.08498,0,0.14442,0.07707,0,0.20187,0.02616,0.02841,0.0567,0.08042,0.0772,0,0.14841,0
"FSM",2004,"Both",12,3.99183,0.0754,0,0.08161,0,0.14119,0.0858,0,0.19919,0.02602,0.02875,0.05718,0.08069,0.07641,0,0.14776,0
"FSM",2005,"Both",11,3.98565,0.07583,0,0.08559,0,0.14661,0.07773,0,0.19791,0.02612,0.02894,0.05757,0.0804,0.07647,0,0.14683,0
"FSM",2006,"Both",11,3.98161,0.07699,0,0.0832,0,0.14472,0.08249,0,0.19752,0.02577,0.02939,0.05786,0.08023,0.07536,0,0.14647,0
"FSM",2007,"Both",11,3.97591,0.07681,0,0.07021,0,0.12885,0.11105,0,0.19811,0.02609,0.02941,0.0583,0.07943,0.07629,0,0.14545,0
"FSM",2008,"Both",11,3.94359,0.07583,0,0.06132,0,0.11723,0.13009,0,0.19944,0.02676,0.02917,0.05894,0.07841,0.07841,0,0.14441,0
"FSM",2009,"Both",10,3.89218,0.07528,0,0.06124,0,0.1166,0.12913,0,0.20038,0.02724,0.02904,0.05969,0.07778,0.07998,0,0.14363,0
"FSM",2010,"Both",10,3.83042,0.07499,0,0.0544,0,0.10784,0.14309,0,0.20098,0.0276,0.02898,0.06051,0.07743,0.0812,0,0.14299,0
"FSM",2011,"Both",9,3.75298,0.0756,0,0.05338,0,0.10673,0.14348,0,0.20125,0.02742,0.02921,0.06132,0.07765,0.08091,0,0.14305,0
"FSM",2012,"Both",9,3.68014,0.077,0,0.0545,0,0.1088,0.1396,0,0.20023,0.02695,0.02966,0.06212,0.07836,0.07951,0,0.14326,0
"FSM",2013,"Both",9,3.57761,0.0786,0,0.05007,0,0.10397,0.148,0,0.19854,0.02633,0.03015,0.06307,0.07958,0.07772,0,0.14398,0
"FSM",2014,"Both",9,3.48062,0.08005,0,0.03415,0,0.08492,0.18226,0,0.19665,0.02573,0.03056,0.06393,0.08096,0.07601,0,0.14478,0
"FSM",2015,"Both",8,3.38514,0.08129,0,0.06484,0,0.12268,0.11343,0,0.19423,0.02526,0.03084,0.06478,0.08264,0.07464,0,0.14537,0
"FSM",2016,"Both",8,3.28743,0.08157,0,0.04246,0,0.09478,0.16251,0,0.19271,0.02507,0.03082,0.06562,0.08421,0.07432,0,0.14591,0
"FSM",2017,"Both",8,3.18151,0.0807,0,0.04716,0,0.09919,0.1516,0,0.19182,0.02536,0.03041,0.06658,0.08556,0.07551,0,0.14612,0
"FSM",2018,"Both",7,3.09071,0.07965,0,0.06096,0,0.11471,0.12091,0,0.19077,0.0258,0.02994,0.06752,0.08675,0.07704,0,0.14596,0
"FSM",2019,"Both",7,2.99302,0.07862,0,0.06425,0,0.11739,0.11343,0,0.18977,0.02623,0.0295,0.06853,0.08786,0.07853,0,0.14589,0
"FSM",2020,"Both",7,2.91283,0.07795,0,0.06411,0,0.11635,0.11343,0,0.18896,0.02651,0.02923,0.06938,0.08866,0.07949,0,0.14592,0
"FSM",2021,"Both",6,2.83017,0.07814,0,0.05516,0,0.10515,0.13233,0,0.18819,0.02631,0.02929,0.07013,0.08965,0.07905,0,0.14658,0
"GAB",2000,"Both",347,9.93514,0.11833,0.02875,0.02853,0.07399,0.06557,0.07794,0.22645,0.10318,0.03181,0.01898,0.04854,0.09183,0.03887,0,0.04723,0
"GAB",2001,"Both",434,12.30928,0.09355,0.026,0.01747,0.05548,0.0574,0.06779,0.37739,0.08257,0.02516,0.01569,0.03973,0.07332,0.0301,0,0.03835,0
"GAB",2002,"Both",399,11.18067,0.09958,0.03135,0.0155,0.05513,0.06558,0.07773,0.31864,0.09177,0.02713,0.01809,0.04473,0.07941,0.03188,0,0.04348,0
"GAB",2003,"Both",358,9.91284,0.10759,0.03838,0.01576,0.05494,0.07651,0.08627,0.23628,0.10647,0.02993,0.02172,0.05204,0.08784,0.03472,0,0.05153,0
"GAB",2004,"Both",634,17.3049,0.05807,0.02323,0.00786,0.02545,0.04443,0.04946,0.56713,0.06294,0.01726,0.01312,0.03095,0.04906,0.01974,0.00031,0.03098,0
"GAB",2005,"Both",278,7.46057,0.12528,0.05589,0.0193,0.0477,0.10851,0.10712,0.00618,0.15046,0.04168,0.03111,0.07477,0.11054,0.04718,0,0.07429,0
"GAB",2006,"Both",284,7.46346,0.11473,0.05913,0.02067,0.04665,0.10822,0.0996,0.01827,0.151,0.04446,0.03005,0.07707,0.10635,0.04986,0.00014,0.0738,0
"GAB",2007,"Both",286,7.34513,0.1072,0.05998,0.01907,0.04591,0.10945,0.10295,0.01586,0.1498,0.04974,0.02815,0.0805,0.10452,0.05503,0,0.07182,0
"GAB",2008,"Both",289,7.26391,0.10192,0.06048,0.02326,0.04952,0.11431,0.09365,0.01976,0.14474,0.05383,0.02561,0.08266,0.10321,0.05906,0,0.06799,0
"GAB",2009,"Both",289,7.09191,0.1004,0.06299,0.01954,0.05075,0.11103,0.10194,0.01573,0.13934,0.05765,0.02344,0.0855,0.10448,0.06276,0,0.06444,0
"GAB",2010,"Both",294,7.01093,0.099,0.06462,0.02048,0.05172,0.11115,0.09871,0.02494,0.13193,0.05961,0.02137,0.08694,0.10477,0.06428,0,0.06047,0
"GAB",2011,"Both",298,6.90986,0.09797,0.06595,0.02081,0.05218,0.10932,0.09548,0.03448,0.12741,0.0603,0.01993,0.08833,0.10527,0.06488,0,0.0577,0
"GAB",2012,"Both",299,6.73541,0.09658,0.06576,0.01463,0.05209,0.10021,0.10751,0.03881,0.12484,0.06154,0.01901,0.0908,0.10583,0.06584,0,0.05628,0.00026
"GAB",2013,"Both",301,6.59406,0.09502,0.06508,0.01348,0.0511,0.09741,0.10745,0.04284,0.12461,0.06208,0.0186,0.09367,0.10625,0.06625,0,0.05613,0
"GAB",2014,"Both",332,7.03185,0.08606,0.0564,0.01772,0.04573,0.09953,0.08218,0.1242,0.11423,0.0571,0.01693,0.089,0.09816,0.06061,0.00021,0.05194,0
"GAB",2015,"Both",352,7.16706,0.08159,0.05114,0.01584,0.04286,0.09597,0.07875,0.16699,0.10633,0.05482,0.01604,0.08837,0.09413,0.05694,0,0.05023,0
"GAB",2016,"Both",314,6.16431,0.09263,0.0532,0.0163,0.04797,0.11113,0.09111,0.05712,0.11802,0.06178,0.01813,0.10368,0.10734,0.06292,0.00065,0.05801,0
"GAB",2017,"Both",308,5.83712,0.09591,0.04937,0.01499,0.04921,0.11659,0.09696,0.03347,0.11681,0.06316,0.01846,0.11045,0.11122,0.06261,0,0.06078,0
"GAB",2018,"Both",305,5.57526,0.09817,0.04664,0.01533,0.05014,0.12185,0.0978,0.01564,0.11546,0.0641,0.01856,0.11633,0.11449,0.06225,0,0.06323,0
"GAB",2019,"Both",308,5.47649,0.09686,0.04396,0.01364,0.04933,0.11832,0.09948,0.02711,0.11276,0.06296,0.01809,0.11817,0.11465,0.06078,0.00018,0.06371,0
"GAB",2020,"Both",314,5.45713,0.09326,0.03805,0.01294,0.04755,0.11689,0.09605,0.05638,0.10795,0.06102,0.01725,0.11773,0.11283,0.05877,0.00059,0.06274,0
"GAB",2021,"Both",308,5.2355,0.09199,0.03531,0.01267,0.04729,0.11748,0.09618,0.04997,0.10895,0.06208,0.01699,0.12128,0.11504,0.06032,6e-04,0.06385,0
"GBR",2000,"Both",444,0.58302,0,0.00227,0.02242,0,0.05589,0.00222,0,0.33363,0.07901,0.02696,0.24511,0.11005,0.01661,0,0.10583,0
"GBR",2001,"Both",428,0.57039,0,0.00214,0.01707,0,0.05527,0.00214,0,0.34504,0.09132,0.02555,0.24465,0.09075,0.0173,0,0.10878,0
"GBR",2002,"Both",414,0.55831,0,0,0.02311,0.00229,0.05105,0,0,0.3417,0.07756,0.03701,0.25522,0.08955,0.01884,0,0.10366,0
"GBR",2003,"Both",401,0.54653,0,0.00229,0.02065,0,0.0597,0,0,0.36807,0.07711,0.02985,0.24098,0.07438,0.01457,0,0.10997,0.00243
"GBR",2004,"Both",389,0.53487,0.00259,0.00259,0.01533,0,0.05346,0.00252,0,0.41515,0.07826,0.02311,0.25361,0.08661,0.01026,0,0.05402,0.00248
"GBR",2005,"Both",376,0.52232,0.00291,0,0.02215,0,0.04513,0.0055,0,0.3305,0.09996,0.02298,0.2815,0.07444,0.01431,0,0.09503,0.00559
"GBR",2006,"Both",361,0.50877,0,0.00258,0.01797,0,0.05399,0,0,0.43386,0.06997,0.02058,0.2185,0.08867,0.00265,0,0.09121,0
"GBR",2007,"Both",345,0.49423,0,0.00273,0.02211,0,0.06927,0,0,0.38958,0.07533,0.02764,0.2496,0.08187,0.00819,0,0.07369,0
"GBR",2008,"Both",331,0.47842,0.00256,0,0.02771,0,0.04782,0,0,0.42269,0.0703,0.02021,0.25763,0.072,0.00528,0,0.0738,0
"GBR",2009,"Both",320,0.46252,0,0.00296,0.07335,0,0.0616,0,0,0.32866,0.13256,0.00296,0.24673,0.05945,0.02371,0,0.06801,0
"GBR",2010,"Both",312,0.44703,0,0,0.03447,0,0.07285,0.00283,0,0.36547,0.11445,0.02657,0.23471,0.04583,0.01149,0,0.09132,0
"GBR",2011,"Both",307,0.4324,0.00323,0,0.05236,0,0.04891,0,0,0.35068,0.076,0.01943,0.27936,0.05232,0.01308,0,0.10464,0
"GBR",2012,"Both",306,0.41922,0.00292,0,0.04273,0,0.06038,0,0,0.38192,0.10774,0.01704,0.25773,0.02526,0.01145,0,0.09282,0
"GBR",2013,"Both",306,0.40718,0.00632,0,0.0321,0.00316,0.06379,0,0,0.35572,0.09488,0.03534,0.28159,0.03437,0.00324,0,0.08949,0
"GBR",2014,"Both",305,0.39579,0,0,0.04312,0,0.04592,0,0,0.34277,0.1152,0.03413,0.2989,0.03722,0.00322,0,0.07952,0
"GBR",2015,"Both",304,0.38448,0.00309,0,0.05266,0,0.05891,0,0,0.35142,0.10758,0.02789,0.26361,0.05209,0.00307,0,0.07969,0
"GBR",2016,"Both",301,0.37311,0,0,0.07511,0,0.07553,0.00335,0,0.3551,0.1049,0.01703,0.23498,0.05149,0.01034,0,0.07217,0
"GBR",2017,"Both",296,0.36136,0.00103,0,0.05696,0,0.06012,0.00112,0,0.34976,0.10923,0.02635,0.26583,0.04694,0.00554,0,0.07713,0
"GBR",2018,"Both",288,0.34913,0.00103,0,0.05696,0,0.06012,0.00112,0,0.34976,0.10923,0.02635,0.26583,0.04694,0.00554,0,0.07713,0
"GBR",2019,"Both",278,0.33652,0.00103,0,0.05696,0,0.06012,0.00112,0,0.34976,0.10923,0.02635,0.26583,0.04694,0.00554,0,0.07713,0
"GBR",2020,"Both",267,0.3234,0.00103,0,0.05696,0,0.06012,0.00112,0,0.34976,0.10923,0.02635,0.26583,0.04694,0.00554,0,0.07713,0
"GBR",2021,"Both",255,0.31077,0.00103,0,0.05696,0,0.06012,0.00112,0,0.34976,0.10923,0.02635,0.26583,0.04694,0.00554,0,0.07713,0
"GEO",2000,"Both",77,1.10859,0.00911,0,0.01704,0,0.00901,0.04923,0,0.20421,0.08297,0.02053,0.19821,0.15479,0.08269,0,0.17221,0
"GEO",2001,"Both",70,1.10493,0.00904,0,0.01747,0,0.00958,0.04929,0,0.20701,0.08395,0.02067,0.20069,0.15094,0.08162,0,0.16974,0
"GEO",2002,"Both",81,1.37466,0.00719,0,0.01294,0,0.00796,0.04279,0.19255,0.16844,0.06818,0.01671,0.1631,0.11815,0.06466,0,0.13429,0.00304
"GEO",2003,"Both",81,1.44617,0.00685,1e-05,0.01307,0,0.00841,0.04083,0.22624,0.16416,0.06631,0.01616,0.15872,0.11069,0.06133,0,0.12722,0
"GEO",2004,"Both",62,1.17148,0.00845,3e-05,0.01555,0,0.01111,0.0542,0.03064,0.20784,0.08378,0.02031,0.20069,0.13467,0.07556,0,0.15656,0.00062
"GEO",2005,"Both",60,1.18428,0.00836,5e-05,0.01794,0,0.0127,0.05051,0.02662,0.21193,0.08522,0.02053,0.20432,0.13178,0.07493,0,0.15511,0
"GEO",2006,"Both",63,1.28774,0.00767,8e-05,0.017,0,0.013,0.04797,0.08786,0.20107,0.08064,0.01928,0.19355,0.11985,0.06909,0,0.14293,0
"GEO",2007,"Both",57,1.19651,0.00821,0.00013,0.0193,0,0.01564,0.05221,0,0.22327,0.08933,0.02119,0.21463,0.12753,0.07456,0,0.15401,0
"GEO",2008,"Both",58,1.25233,0.0078,2e-04,0.01804,0,0.016,0.05337,0.02768,0.21958,0.08764,0.02063,0.21079,0.12023,0.07127,0,0.14677,0
"GEO",2009,"Both",55,1.23388,0.00787,0.00031,0.01765,0,0.01701,0.0581,0,0.22826,0.09093,0.02125,0.21888,0.12002,0.07208,0,0.14765,0
"GEO",2010,"Both",55,1.24315,0.00778,0.00048,0.01716,0,0.01768,0.0608,0,0.23026,0.09161,0.02132,0.22064,0.11659,0.07084,0.00099,0.14386,0
"GEO",2011,"Both",57,1.26993,0.00756,0.00068,0.01671,0,0.018,0.06099,0.02106,0.22695,0.09021,0.02092,0.21732,0.11084,0.06808,0,0.13674,0.00393
"GEO",2012,"Both",55,1.23317,0.00774,0.00085,0.01686,0,0.01881,0.06456,0,0.23474,0.09327,0.02157,0.22469,0.11071,0.06872,0,0.13621,0.00126
"GEO",2013,"Both",55,1.21363,0.00771,0.00112,0.01818,0,0.02032,0.06236,0.00161,0.23732,0.09427,0.02169,0.22705,0.10808,0.0678,0,0.13249,0
"GEO",2014,"Both",56,1.19966,0.00749,0.00136,0.019,0,0.0213,0.05888,0.01573,0.23699,0.09409,0.02143,0.22656,0.10403,0.066,0,0.12714,0
"GEO",2015,"Both",56,1.16053,0.00729,0.00148,0.02023,0,0.02261,0.05475,0.01823,0.23868,0.0947,0.02129,0.22797,0.1009,0.06478,0,0.12324,0.00384
"GEO",2016,"Both",56,1.0924,0.00723,0.00136,0.01929,0,0.02227,0.05782,0.00196,0.24674,0.09782,0.02167,0.23539,0.10034,0.06524,0,0.12286,0
"GEO",2017,"Both",59,1.12103,0.00654,0.00141,0.01806,0,0.02084,0.05197,0.07748,0.23102,0.09145,0.02003,0.22,0.09037,0.05952,0,0.11131,0
"GEO",2018,"Both",53,0.99446,0.00684,0.00155,0.01894,0,0.02182,0.05505,0.02046,0.24804,0.098,0.02129,0.2357,0.09336,0.06229,0.00044,0.11622,0
"GEO",2019,"Both",50,0.92672,0.00683,0.00155,0.01916,0,0.02201,0.05515,0.01497,0.25201,0.09936,0.0215,0.23893,0.09131,0.06171,0.00045,0.11506,0
"GEO",2020,"Both",47,0.86404,0.00684,0.00163,0.01857,0,0.02128,0.0568,0.0137,0.25475,0.10019,0.02165,0.24088,0.08883,0.06089,0.00046,0.11353,0
"GEO",2021,"Both",45,0.79924,0.00691,0.00185,0.01835,0,0.0229,0.06116,0,0.25959,0.10185,0.02199,0.24481,0.0871,0.0606,0,0.11289,0
"GHA",2000,"Both",6899,12.54572,0.11565,0.0245,0.07504,0.18843,0.13937,0.03894,0.12088,0.08022,0.03048,0.01231,0.02169,0.06561,0.06376,0,0.02313,0
"GHA",2001,"Both",6792,12.29159,0.11304,0.02534,0.07358,0.17101,0.15086,0.04138,0.12402,0.07839,0.03089,0.01267,0.02292,0.06806,0.06328,0.00031,0.02406,0.00018
"GHA",2002,"Both",6596,11.8603,0.11201,0.02623,0.07268,0.15472,0.16417,0.04524,0.11654,0.07778,0.0317,0.01341,0.02467,0.07172,0.06349,0,0.0256,6e-05
"GHA",2003,"Both",5790,10.3026,0.12257,0.02971,0.08067,0.1544,0.1958,0.0531,0.01106,0.08642,0.03615,0.01574,0.02946,0.08352,0.07104,3e-05,0.03032,0
"GHA",2004,"Both",5682,9.9413,0.12007,0.03062,0.08088,0.14003,0.20696,0.05537,0.00595,0.08454,0.03744,0.01631,0.03149,0.08711,0.07159,2e-05,0.03162,0
"GHA",2005,"Both",5863,10.01567,0.11144,0.03084,0.07876,0.12377,0.20466,0.05319,0.04318,0.08038,0.03764,0.01581,0.03211,0.0862,0.07066,2e-05,0.03134,0
"GHA",2006,"Both",5819,9.65497,0.1079,0.03258,0.07981,0.1175,0.20713,0.05264,0.03933,0.08015,0.0396,0.01562,0.0339,0.08846,0.07345,0,0.03192,0
"GHA",2007,"Both",5887,9.47527,0.10277,0.03332,0.07875,0.11265,0.20372,0.05141,0.05335,0.07762,0.04106,0.01476,0.0348,0.08856,0.0751,5e-05,0.03115,0.00093
"GHA",2008,"Both",5599,8.75383,0.10482,0.03509,0.08275,0.11675,0.2115,0.05245,0.00907,0.08188,0.04464,0.01474,0.03775,0.09414,0.0818,2e-04,0.03244,0
"GHA",2009,"Both",5576,8.48921,0.10235,0.0345,0.07793,0.1158,0.2078,0.0562,0.01223,0.08236,0.04566,0.01396,0.03878,0.09529,0.08419,0.00014,0.0321,7e-04
"GHA",2010,"Both",6062,9.0039,0.09171,0.03067,0.07144,0.10366,0.18758,0.0495,0.09967,0.07689,0.04216,0.01229,0.03647,0.08864,0.07881,3e-05,0.02953,0.00095
"GHA",2011,"Both",5503,7.99074,0.09786,0.0318,0.07517,0.10775,0.20276,0.05551,0.01894,0.08822,0.04605,0.0133,0.04112,0.09934,0.08839,1e-05,0.03341,0.00035
"GHA",2012,"Both",5558,7.91123,0.09304,0.0288,0.07117,0.0971,0.19772,0.05517,0.04208,0.09145,0.0448,0.01327,0.04179,0.10046,0.08832,0.00016,0.03468,0
"GHA",2013,"Both",5538,7.73475,0.0888,0.02625,0.06928,0.08582,0.1954,0.05416,0.05243,0.097,0.04389,0.01378,0.04333,0.10314,0.08883,0.00016,0.03765,9e-05
"GHA",2014,"Both",5268,7.21833,0.08834,0.02534,0.06954,0.07845,0.20264,0.05815,0.01689,0.10556,0.04551,0.01517,0.04742,0.11062,0.09283,6e-05,0.04348,0
"GHA",2015,"Both",5124,6.89103,0.08641,0.02312,0.06887,0.07034,0.20676,0.06096,0.00309,0.10884,0.0461,0.01642,0.05102,0.11536,0.09262,0.00015,0.0495,0.00045
"GHA",2016,"Both",5055,6.66584,0.08252,0.02095,0.06842,0.06253,0.20521,0.06118,0.00306,0.11261,0.04634,0.0174,0.05419,0.11664,0.09202,0.00027,0.05648,0.00018
"GHA",2017,"Both",4999,6.44063,0.079,0.01998,0.06585,0.05668,0.20077,0.06288,0.00258,0.11611,0.04664,0.01815,0.0574,0.11785,0.09177,0.00063,0.06335,0.00036
"GHA",2018,"Both",5018,6.31277,0.07498,0.01895,0.06026,0.05162,0.19197,0.06427,0.01547,0.12087,0.04581,0.01851,0.05933,0.11755,0.09103,2e-04,0.06861,0.00058
"GHA",2019,"Both",4943,6.08471,0.07237,0.01824,0.05886,0.04866,0.18626,0.06192,0.01171,0.12997,0.04571,0.01886,0.06154,0.11893,0.09316,0.00034,0.07346,0
"GHA",2020,"Both",4844,5.84864,0.07119,0.01863,0.05514,0.04721,0.1817,0.06318,0.00613,0.13554,0.04566,0.01904,0.06347,0.12201,0.09486,0.00038,0.07586,0
"GHA",2021,"Both",4730,5.62583,0.06997,0.01925,0.05122,0.04614,0.17662,0.0647,0.00327,0.14026,0.04563,0.01901,0.06504,0.12449,0.0967,0.00035,0.07735,0
"GIN",2000,"Both",5799,23.03812,0.1432,0.00796,0.10474,0.24523,0.29348,0.01876,0.11084,0.01265,0.01287,0.01104,0.00517,0.01701,0.009,0.00049,0.00748,8e-05
"GIN",2001,"Both",9696,37.5888,0.08498,0.005,0.06128,0.14326,0.17542,0.01243,0.46916,0.00808,0.00809,0.00683,0.00337,0.01039,0.00571,0.00113,0.00476,0.00011
"GIN",2002,"Both",6139,23.28752,0.13335,0.00824,0.09707,0.22021,0.27842,0.01812,0.1657,0.01368,0.01355,0.0113,0.00586,0.0168,0.00962,0,0.00808,0
"GIN",2003,"Both",5089,18.9208,0.15908,0.01033,0.11603,0.25682,0.33477,0.02136,0.00022,0.01791,0.01745,0.01438,0.00786,0.02072,0.01247,3e-05,0.01057,0
"GIN",2004,"Both",5040,18.41169,0.15908,0.01107,0.11552,0.25046,0.33475,0.02075,0.00031,0.01927,0.01863,0.01524,0.00879,0.02131,0.01333,5e-05,0.01143,0
"GIN",2005,"Both",5005,17.97038,0.15956,0.01194,0.11319,0.24545,0.33126,0.02156,0.00281,0.02066,0.01962,0.01601,0.00973,0.02179,0.01408,9e-05,0.01223,0
"GIN",2006,"Both",4933,17.44577,0.16171,0.01304,0.11381,0.24394,0.32841,0.01845,0.00023,0.02221,0.02059,0.01659,0.0107,0.02227,0.0149,0.00022,0.01293,0
"GIN",2007,"Both",4864,16.98993,0.16263,0.01391,0.11199,0.24902,0.32046,0.0174,0.00024,0.02294,0.02147,0.01648,0.01148,0.02236,0.01555,0.00104,0.01304,0
"GIN",2008,"Both",4815,16.60309,0.16397,0.01467,0.10962,0.25616,0.31036,0.01652,0.0029,0.02379,0.02228,0.01607,0.01218,0.02224,0.01625,3e-05,0.01295,0
"GIN",2009,"Both",4753,16.1461,0.16577,0.01517,0.10453,0.26581,0.29859,0.01946,0.00061,0.02437,0.02309,0.01551,0.01286,0.02201,0.0169,0.00263,0.01266,4e-05
"GIN",2010,"Both",4721,15.77765,0.16831,0.01551,0.1034,0.27517,0.2905,0.01654,0.0013,0.02495,0.02383,0.01512,0.01355,0.02172,0.01742,0.00014,0.01238,0.00016
"GIN",2011,"Both",4690,15.38476,0.17258,0.01533,0.10093,0.28024,0.28364,0.015,5e-04,0.02627,0.02406,0.01528,0.01436,0.02161,0.0177,3e-05,0.01248,0
"GIN",2012,"Both",4681,15.03103,0.17802,0.01506,0.09761,0.28003,0.27846,0.01487,0.00024,0.02792,0.02394,0.01594,0.01533,0.02174,0.01773,0.00023,0.01289,0
"GIN",2013,"Both",4683,14.68122,0.18371,0.01499,0.0939,0.2739,0.27439,0.01554,0.0012,0.0307,0.02364,0.0172,0.01651,0.02217,0.01782,0.00056,0.01378,0
"GIN",2014,"Both",4699,14.36191,0.18911,0.01345,0.09108,0.26547,0.2732,0.01528,0.00366,0.03342,0.02336,0.01865,0.01777,0.02284,0.01787,0.00011,0.01472,0
"GIN",2015,"Both",4718,14.06562,0.19279,0.01351,0.08861,0.25742,0.27043,0.01541,0.00535,0.0358,0.02349,0.01992,0.01913,0.02368,0.01818,0.00034,0.01556,0.00037
"GIN",2016,"Both",4694,13.67152,0.19623,0.0121,0.08711,0.25144,0.27045,0.01556,0.00072,0.03942,0.02408,0.02125,0.02081,0.02495,0.01913,6e-05,0.01669,0
"GIN",2017,"Both",4687,13.35623,0.19748,0.01133,0.0863,0.24558,0.26816,0.01462,0.00129,0.042,0.0247,0.02207,0.02236,0.02615,0.02002,0.00039,0.01755,0
"GIN",2018,"Both",4669,13.04578,0.19753,0.0111,0.08507,0.23944,0.2642,0.015,0.00329,0.04506,0.02533,0.02276,0.02396,0.02727,0.02105,0.00027,0.01867,0
"GIN",2019,"Both",4637,12.72027,0.19698,0.01108,0.08601,0.23249,0.26091,0.01285,0.00558,0.04825,0.02589,0.02345,0.02568,0.02837,0.02204,0.00029,0.02014,0
"GIN",2020,"Both",4592,12.35778,0.19687,0.01126,0.08625,0.22792,0.25773,0.01298,0.00533,0.04973,0.02649,0.02389,0.02747,0.02949,0.02275,0.00029,0.02154,0
"GIN",2021,"Both",4672,12.32458,0.19162,0.01154,0.08454,0.21868,0.24807,0.01276,0.03008,0.04935,0.02637,0.02357,0.02845,0.02962,0.02272,0.00028,0.02234,0
"GMB",2000,"Both",614,14.0872,0.11556,0.00342,0.1268,0.04423,0.25423,0.01395,0.09258,0.09254,0.02706,0.02725,0.02057,0.07741,0.04005,0.00098,0.06337,0
"GMB",2001,"Both",609,13.64717,0.11136,0.00451,0.12269,0.04937,0.24687,0.01389,0.09801,0.09262,0.02767,0.02627,0.02195,0.07878,0.04122,0.00047,0.06414,0.00019
"GMB",2002,"Both",675,14.78396,0.09532,0.00497,0.10671,0.04869,0.21437,0.01212,0.20003,0.08162,0.02568,0.0225,0.02097,0.07138,0.03815,4e-05,0.05743,0
