"ISO3","Year","AgeLow","AgeUp","Sex","Deaths1","Rate1","Deaths2","Rate2"
"GHA",2017,15,19,"M",2860,9.35167151155607,2860,9.35167151155607
"GHA",2018,15,19,"M",2880,9.14591312648695,2880,9.14591312648695
"GHA",2019,15,19,"M",2902,8.97508550089325,2902,8.97508550089325
"GHA",2020,15,19,"M",2912,8.78707620688841,2912,8.78707620688841
"GHA",2021,15,19,"M",2919,8.60375814792372,2919,8.60375814792372
"GIN",2000,15,19,"M",1501,17.1647650201604,1501,17.1647650201604
"GIN",2001,15,19,"M",1535,17.1027475794734,1535,17.1027475794734
"GIN",2002,15,19,"M",1548,16.9293875791416,1548,16.9293875791416
"GIN",2003,15,19,"M",1599,16.8016859048511,1599,16.8016859048511
"GIN",2004,15,19,"M",1647,16.6489449656419,1647,16.6489449656419
"GIN",2005,15,19,"M",1679,16.38815054441,1679,16.38815054441
"GIN",2006,15,19,"M",1716,16.2022481518166,1716,16.2022481518166
"GIN",2007,15,19,"M",1755,15.9837014570968,1755,15.9837014570968
"GIN",2008,15,19,"M",1785,15.6916787535512,1785,15.6916787535512
"GIN",2009,15,19,"M",1813,15.4200354244463,1813,15.4200354244463
"GIN",2010,15,19,"M",1851,15.2782841683317,1851,15.2782841683317
"GIN",2011,15,19,"M",1891,15.1922214566243,1891,15.1922214566243
"GIN",2012,15,19,"M",1920,15.0350827238029,1920,15.0350827238029
"GIN",2013,15,19,"M",1946,14.917096273211,1946,14.917096273211
"GIN",2014,15,19,"M",1968,14.8025955914465,1968,14.8025955914465
"GIN",2015,15,19,"M",1979,14.6073748001801,1979,14.6073748001801
"GIN",2016,15,19,"M",1993,14.4493522740677,1993,14.4493522740677
"GIN",2017,15,19,"M",1988,14.2117056966625,1988,14.2117056966625
"GIN",2018,15,19,"M",1989,14.0182216516722,1989,14.0182216516722
"GIN",2019,15,19,"M",1996,13.8442512194133,1996,13.8442512194133
"GIN",2020,15,19,"M",1996,13.5957398564792,1996,13.5957398564792
"GIN",2021,15,19,"M",2006,13.3936887230177,2006,13.3936887230177
"GMB",2000,15,19,"M",225,14.9978518066585,225,14.9978518066585
"GMB",2001,15,19,"M",231,14.795941771271,231,14.795941771271
"GMB",2002,15,19,"M",236,14.5597052519774,236,14.5597052519774
"GMB",2003,15,19,"M",242,14.3585162399522,242,14.3585162399522
"GMB",2004,15,19,"M",243,14.0662065888371,243,14.0662065888371
"GMB",2005,15,19,"M",245,13.7758227447983,245,13.7758227447983
"GMB",2006,15,19,"M",247,13.448124830922,247,13.448124830922
"GMB",2007,15,19,"M",249,13.1352003596364,249,13.1352003596364
"GMB",2008,15,19,"M",253,12.9165715809632,253,12.9165715809632
