"ISO3","Year","Sex","HIV"
"CHL",2000,"Both",0.153237120211361
"CHL",2001,"Both",0.25489254691689
"CHL",2002,"Both",0.346782448979592
"CHL",2003,"Both",0.417127071823204
"CHL",2004,"Both",0.410364145658263
"CHL",2005,"Both",0.404864091559371
"CHL",2006,"Both",0.797653958944281
"CHL",2007,"Both",0.791540785498489
"CHL",2008,"Both",0.7875
"CHL",2009,"Both",0.785714285714286
"CHL",2010,"Both",0.789830508474576
"CHL",2011,"Both",0.791519434628975
"CHL",2012,"Both",0.398897058823529
"CHL",2013,"Both",0.400763358778626
"CHL",2014,"Both",0.403162055335968
"CHL",2015,"Both",0.800813008130081
"CHL",2016,"Both",0.397916666666667
"CHL",2017,"Both",0.394067796610169
"CHL",2018,"Both",0.390557939914163
"CHL",2019,"Both",0.371716847826087
"CHL",2020,"Both",0.325911039823009
"CHL",2021,"Both",0.391011235955056
"CHN",2000,"Both",3.68570954998757
"CHN",2001,"Both",4.52357060629317
"CHN",2002,"Both",5.27626964408045
"CHN",2003,"Both",6.02264814139337
"CHN",2004,"Both",8.73973328197968
"CHN",2005,"Both",10.8553257470237
"CHN",2006,"Both",11.7988704110449
"CHN",2007,"Both",14.0335261353899
"CHN",2008,"Both",16.9682199259115
"CHN",2009,"Both",18.8024395706631
"CHN",2010,"Both",20.0660591421461
"CHN",2011,"Both",19.9203879728419
"CHN",2012,"Both",19.335010636557
"CHN",2013,"Both",19.8682588597843
"CHN",2014,"Both",18.8833192360771
"CHN",2015,"Both",15.0473684210526
"CHN",2016,"Both",13.5716261325703
"CHN",2017,"Both",13.4055419323198
"CHN",2018,"Both",12.8301360920002
"CHN",2019,"Both",11.3461932312734
"CHN",2020,"Both",8.90051756872741
"CHN",2021,"Both",7.22593071422918
"CIV",2000,"Both",149.700981767181
"CIV",2001,"Both",191.75042158516
"CIV",2002,"Both",235.320777027027
"CIV",2003,"Both",274.875636775289
"CIV",2004,"Both",307.52251552795
